RETURN,QTY,SALES,DISTINCT_CATEGORIES,ENTROPY_CATEGORIES,DISTINCT_PRODUCTS,ENTROPY_PRODUCTS,RECORD,FIT,SEASON,ORDER_DATE,DISCOUNT,FREESHIPPING,PAYMENT,SHIPPING_FEES,SEX,COUNTRY,PREVIOUS_RETURNS,PREVIOUS_TRANSACTIONS,train
1,2,155.36,2,1.0,2,1.0,2,5,20123,2012-02-08,1,0,Credit card,8,F,Germany,39,58,0
0,1,82.6,1,1.0,1,1.0,1,3,20102,2010-12-09,1,1,Cash,0,F,Germany,7,9,1
0,1,67.2,1,1.0,1,1.0,1,2,1201,2013-08-28,1,0,Credit card,10,F,Italy,0,0,1
0,1,31.2,1,1.0,1,1.0,1,3,20102,2011-08-18,1,1,Credit card,0,F,Italy,0,0,1
0,1,72.0,1,1.0,1,1.0,1,3,20123,2012-06-26,1,0,Credit card,7,F,Netherlands,0,1,0
0,3,247.0,3,1.0,3,1.0,3,7,20123,2012-01-25,1,0,Cash,9,F,Italy,0,3,0
0,6,966.0,3,0.5,5,0.8333333333333334,6,15,20102,2010-10-26,0,0,Cash,15,F,Italy,0,1,0
1,2,299.64516129032256,1,0.5,1,0.5,2,4,20123,2012-11-13,0,0,Paypal,8,F,Germany,0,0,0
0,1,263.0,1,1.0,1,1.0,1,3,20091,2009-03-09,0,0,Credit card,7,F,Altro Europa,0,0,0
0,2,114.0,1,0.5,2,1.0,2,4,20092,2010-02-05,0,0,Cash,8,F,Italy,0,0,0
0,1,268.8,1,1.0,1,1.0,1,2,20102,2010-12-21,1,0,Cash,7,F,Italy,2,9,0
0,1,43.5,1,1.0,1,1.0,1,2,20102,2011-04-19,0,0,Cash,7,F,Italy,0,1,1
0,1,119.0,1,1.0,1,1.0,1,3,20123,2012-02-28,0,0,Credit card,7,M,Italy,0,0,0
1,1,170.12168421052633,1,1.0,1,1.0,1,0,1201,2014-01-09,0,0,Credit card,10,F,Germany,8,10,1
0,6,723.9454545454546,3,0.5,6,1.0,6,13,20092,2010-02-04,1,1,Cash,0,F,Germany,1,8,1
0,1,62.0,1,1.0,1,1.0,1,0,20123,2012-01-04,1,0,Credit card,7,M,Belgium,0,0,1
0,2,23.0,2,1.0,2,1.0,2,2,20102,2010-12-07,0,0,Cash,10,M,Italy,0,0,0
0,2,325.0,2,1.0,2,1.0,2,5,20101,2010-05-04,0,0,Paypal,11,F,Germany,0,0,1
1,3,524.9137931034484,1,0.3333333333333333,2,0.6666666666666666,3,6,1201,2014-02-06,0,1,Paypal,0,F,Germany,0,0,0
0,1,208.0,1,1.0,1,1.0,1,3,1201,2013-08-28,0,0,Cash,13,F,Altro Europa,0,0,0
1,1,125.91666666666669,1,1.0,1,1.0,1,2,20123,2012-02-08,1,0,Credit card,7,F,Germany,0,0,0
1,2,65.92214285714286,1,0.5,2,1.0,2,4,20113,2011-11-04,0,0,Cash,8,F,Italy,3,9,0
0,1,75.5,1,1.0,1,1.0,1,2,20133,2013-02-12,1,0,Cash,10,F,Poland,0,1,1
1,5,378.6565217391304,3,0.6,3,0.6,5,9,20123,2012-03-21,0,0,Credit card,11,F,Germany,5,17,0
0,1,39.2,1,1.0,1,1.0,1,2,20102,2011-01-05,1,1,Cash,0,F,Italy,1,7,0
1,1,176.3076923076923,1,1.0,1,1.0,1,3,1201,2014-04-11,0,1,Cash,0,F,Germany,0,0,0
0,1,36.4,1,1.0,1,1.0,1,2,20102,2011-07-12,1,1,Credit card,0,F,Italy,0,2,1
0,1,181.0,1,1.0,1,1.0,1,0,20123,2012-11-13,0,0,Cash,10,F,Italy,1,115,1
1,2,400.26666666666665,1,0.5,2,1.0,2,6,20102,2011-07-19,1,0,Cash,8,M,Italy,0,0,0
1,1,80.0782608695652,1,1.0,1,1.0,1,0,20102,2011-03-09,0,0,Credit card,10,F,Italy,0,7,0
0,1,172.0,1,1.0,1,1.0,1,1,20123,2012-10-30,0,0,Credit card,20,M,Altro Europa,0,1,0
0,1,120.0,1,1.0,1,1.0,1,2,20123,2012-06-28,1,0,Credit card,7,F,Poland,0,0,0
0,1,148.0,1,1.0,1,1.0,1,2,20123,2012-03-09,0,0,Credit card,7,M,Altro Europa,1,4,0
0,1,93.5,1,1.0,1,1.0,1,3,20133,2013-01-04,1,0,Credit card,7,M,Germany,1,7,0
1,4,203.05641025641026,3,0.75,4,1.0,4,8,20102,2010-09-15,1,0,Cash,13,F,Italy,1,2,0
0,1,87.5,1,1.0,1,1.0,1,2,20102,2011-01-11,1,0,Cash,7,F,Germany,0,0,1
1,3,330.427027027027,3,1.0,3,1.0,3,7,1201,2013-09-23,1,1,Paypal,0,F,Netherlands,0,0,0
0,4,146.0,3,0.75,4,1.0,4,9,20102,2011-08-17,1,1,Credit card,0,F,Altro Europa,10,30,1
0,1,168.0,1,1.0,1,1.0,1,2,20133,2013-01-09,0,0,Credit card,7,F,Italy,1,11,0
0,4,600.0,2,0.5,4,1.0,4,10,20092,2009-11-02,0,0,Credit card,13,F,Italy,2,5,0
0,1,145.6,1,1.0,1,1.0,1,3,1201,2014-07-10,1,0,Cash,7,F,Italy,0,0,0
1,3,372.57333333333327,3,1.0,3,1.0,3,5,1201,2013-12-24,0,0,Cash,12,F,Poland,0,0,0
0,3,574.5,1,0.3333333333333333,3,1.0,3,6,20102,2011-07-26,1,1,Credit card,0,M,Italy,0,3,0
1,1,433.4909090909091,1,1.0,1,1.0,1,2,1201,2013-10-11,1,1,Cash,0,F,Poland,0,2,0
0,1,377.0,1,1.0,1,1.0,1,2,20133,2013-01-25,0,0,Cash,7,F,France,0,0,0
0,2,118.5,2,1.0,2,1.0,2,5,20123,2012-07-24,1,1,Credit card,0,F,Italy,0,0,0
0,2,112.0,2,1.0,2,1.0,2,5,20123,2012-02-07,1,0,Paypal,10,M,Italy,0,0,0
0,1,86.0,1,1.0,1,1.0,1,2,20101,2010-06-16,0,1,Cash,0,F,Italy,0,0,1
0,1,148.0,1,1.0,1,1.0,1,2,20123,2012-11-21,0,0,Paypal,10,F,Italy,0,0,1
0,1,188.81,1,1.0,1,1.0,1,2,20123,2012-11-19,1,0,Cash,7,F,Italy,0,0,1
0,1,77.0,1,1.0,1,1.0,1,2,20113,2011-12-28,0,0,Credit card,7,F,Italy,0,0,1
0,1,87.0,1,1.0,1,1.0,1,2,20091,2009-04-29,0,0,Credit card,7,F,Italy,0,0,1
0,1,288.0,1,1.0,1,1.0,1,2,1201,2014-03-28,0,0,Paypal,7,F,Italy,0,0,0
0,1,82.0,1,1.0,1,1.0,1,2,20133,2013-07-09,1,0,Cash,7,M,Italy,1,17,0
0,1,119.0,1,1.0,1,1.0,1,2,20123,2012-03-13,0,0,Paypal,7,F,Germany,0,1,0
0,1,137.9,1,1.0,1,1.0,1,2,20101,2010-05-28,1,1,Credit card,0,M,Italy,1,1,0
0,1,70.8,1,1.0,1,1.0,1,2,20123,2012-01-25,1,0,Credit card,7,F,Altro Europa,4,11,0
1,6,912.7496765524393,3,0.5,6,1.0,6,12,20102,2010-09-17,0,0,Credit card,15,F,Germany,1,2,0
0,3,737.0,2,0.6666666666666666,3,1.0,3,2,20102,2011-05-31,0,0,Credit card,9,F,Netherlands,0,13,0
0,3,119.0,2,0.6666666666666666,3,1.0,3,7,1201,2014-07-23,1,0,Paypal,9,F,Italy,1,4,0
1,2,71.06,2,1.0,2,1.0,2,4,20102,2011-01-31,1,1,Paypal,0,F,Italy,1,7,0
0,2,130.9,2,1.0,2,1.0,2,4,20102,2010-11-03,1,0,Credit card,8,F,Italy,2,14,0
0,2,176.3,2,1.0,2,1.0,2,4,20133,2013-07-09,1,0,Cash,8,F,Italy,20,38,0
0,2,397.0,1,0.5,2,1.0,2,4,20102,2010-11-08,0,0,Cash,8,F,France,0,0,1
1,4,505.7877404470079,1,0.25,3,0.75,4,8,20113,2011-11-08,0,0,Cash,12,M,Germany,0,0,1
0,1,76.0,1,1.0,1,1.0,1,3,20123,2012-10-05,0,0,Credit card,7,F,Altro Europa,3,6,0
0,1,197.5,1,1.0,1,1.0,1,2,1201,2013-08-28,1,0,Credit card,15,F,United Kingdom,0,0,1
0,1,91.0,1,1.0,1,1.0,1,2,1201,2014-04-09,0,0,Amex,10,F,Poland,0,1,0
0,1,59.5,1,1.0,1,1.0,1,3,20123,2012-02-13,1,0,Credit card,7,F,Italy,0,0,0
1,2,160.269953130231,2,1.0,2,1.0,2,5,20133,2013-04-08,0,0,Credit card,11,F,Italy,5,12,0
0,1,67.0,1,1.0,1,1.0,1,0,20123,2012-11-05,0,0,Cash,10,M,Belgium,2,3,0
0,1,67.0,1,1.0,1,1.0,1,3,20102,2011-04-26,0,0,Cash,7,M,Italy,6,8,0
0,1,43.0,1,1.0,1,1.0,1,0,20113,2011-08-29,0,0,Credit card,7,M,Germany,0,0,0
0,2,71.5,1,0.5,2,1.0,2,4,20102,2011-08-05,1,0,Cash,8,F,Italy,3,14,1
0,1,214.0,1,1.0,1,1.0,1,2,20102,2011-01-20,1,0,Credit card,7,M,Italy,0,0,0
0,1,18.0,1,1.0,1,1.0,1,0,20113,2011-11-23,0,1,Paypal,0,F,Altro Europa,4,5,0
0,1,59.0,1,1.0,1,1.0,1,2,20102,2011-07-06,1,0,Cash,7,F,Italy,0,2,0
0,1,120.0,1,1.0,1,1.0,1,2,1201,2013-09-23,0,1,Credit card,0,F,Altro Europa,2,2,0
1,4,299.1019015766842,3,0.75,4,1.0,4,8,20123,2012-07-18,1,0,Credit card,10,F,Italy,3,7,0
0,3,279.6,3,1.0,3,1.0,3,7,1201,2014-03-04,1,1,Credit card,0,F,Italy,0,1,0
0,1,139.0,1,1.0,1,1.0,1,1,20123,2012-10-18,0,0,Credit card,10,F,Netherlands,0,0,0
0,2,239.0,2,1.0,2,1.0,2,5,20102,2011-07-12,1,1,Credit card,0,F,Germany,0,0,0
0,1,33.0,1,1.0,1,1.0,1,3,20101,2010-04-14,0,0,Cash,7,F,Italy,4,9,1
1,2,264.21521739130435,1,0.5,2,1.0,2,6,20113,2011-12-30,1,0,Credit card,8,F,Germany,0,1,1
1,5,529.5,4,0.8,5,1.0,5,10,20133,2013-04-04,0,0,Paypal,14,F,Germany,5,6,1
0,1,128.0,1,1.0,1,1.0,1,3,20092,2010-02-16,0,1,Credit card,0,F,Germany,0,1,1
0,3,103.5,2,0.6666666666666666,3,1.0,3,7,20091,2009-07-13,1,0,Credit card,12,M,Denmark,0,0,1
0,3,144.5,2,0.6666666666666666,3,1.0,3,7,20092,2010-01-14,1,0,Credit card,12,F,Italy,0,1,0
0,5,298.0,4,0.8,5,1.0,5,9,20123,2012-03-05,0,0,Credit card,11,F,Italy,0,9,0
0,2,112.2,2,1.0,2,1.0,2,4,20123,2012-01-10,1,0,Credit card,8,M,Italy,2,2,0
1,1,186.34017857142857,1,1.0,1,1.0,1,2,20123,2012-10-17,0,0,Cash,7,F,Italy,4,6,0
0,1,186.0,1,1.0,1,1.0,1,0,1201,2014-06-25,0,0,Credit card,10,F,Altro Europa,0,2,0
1,4,63.91470588235293,2,0.5,3,0.75,4,4,20091,2009-07-17,1,0,Cash,9,F,Italy,0,0,0
0,1,115.0,1,1.0,1,1.0,1,0,20123,2012-01-27,0,0,Credit card,7,F,Germany,6,8,0
0,1,45.0,1,1.0,1,1.0,1,0,20123,2012-07-06,1,0,Credit card,7,F,Germany,0,0,1
0,1,67.0,1,1.0,1,1.0,1,0,20123,2012-07-11,1,0,Credit card,7,F,Germany,1,1,0
0,1,117.5,1,1.0,1,1.0,1,3,20123,2013-01-03,1,1,Credit card,0,F,Germany,2,5,1
0,1,140.0,1,1.0,1,1.0,1,3,20102,2011-08-09,1,0,Credit card,7,F,Germany,2,2,0
0,1,194.0,1,1.0,1,1.0,1,3,20123,2012-07-02,1,0,Cash,7,F,Belgium,0,0,0
0,1,32.5,1,1.0,1,1.0,1,2,20123,2012-01-23,1,1,Cash,0,F,Italy,0,3,0
1,3,332.23485714285715,3,1.0,3,1.0,3,6,20113,2011-09-13,0,0,Credit card,9,F,Italy,3,9,0
1,1,152.16941176470587,1,1.0,1,1.0,1,3,20113,2011-10-10,0,1,Paypal,0,F,Germany,1,5,0
1,3,178.90144755244754,3,1.0,3,1.0,3,7,20102,2011-04-19,0,1,Cash,0,F,Italy,0,0,1
0,1,98.0,1,1.0,1,1.0,1,3,20123,2012-06-15,0,0,Paypal,10,F,Italy,0,0,1
0,1,56.0,1,1.0,1,1.0,1,0,20101,2010-04-16,0,1,Paypal,0,F,Italy,0,0,0
0,1,80.0,1,1.0,1,1.0,1,2,20123,2012-09-17,1,0,Cash,7,F,Poland,0,23,0
0,1,942.0,1,1.0,1,1.0,1,2,20133,2013-02-14,0,0,Paypal,7,F,Germany,0,0,0
1,2,638.0285714285715,1,0.5,1,0.5,2,4,20123,2012-04-27,0,0,Credit card,10,M,Germany,0,0,0
0,1,119.0,1,1.0,1,1.0,1,2,20123,2012-07-25,1,0,Credit card,7,F,Italy,0,0,0
1,2,311.8263636363636,1,0.5,1,0.5,2,6,20113,2011-10-31,0,0,Paypal,7,F,Italy,1,1,0
0,4,329.9,2,0.5,4,1.0,4,8,20102,2011-07-01,1,0,Credit card,13,F,Netherlands,1,22,1
0,1,204.0,1,1.0,1,1.0,1,2,20102,2010-10-12,0,0,Amex,20,F,United States,0,0,0
0,1,150.8,1,1.0,1,1.0,1,2,20113,2011-12-20,1,0,Credit card,7,M,Italy,0,3,0
0,1,21.0,1,1.0,1,1.0,1,2,20123,2012-02-13,1,0,Credit card,7,F,Italy,0,0,0
0,1,609.5,1,1.0,1,1.0,1,2,20133,2013-01-09,1,0,Credit card,7,F,Altro Europa,5,25,1
0,1,116.0,1,1.0,1,1.0,1,2,1201,2014-02-26,0,0,Cash,7,F,Italy,0,0,0
0,1,226.0,1,1.0,1,1.0,1,3,20102,2011-02-21,0,0,Credit card,7,F,Netherlands,1,2,0
0,1,161.0,1,1.0,1,1.0,1,2,20123,2012-10-03,0,0,Paypal,7,F,Italy,0,3,0
0,1,29.5,1,1.0,1,1.0,1,2,20101,2010-07-09,1,0,Paypal,7,F,Italy,0,1,0
1,1,284.76612903225805,1,1.0,1,1.0,1,2,20123,2012-01-30,1,0,Credit card,10,F,Netherlands,0,0,0
0,2,209.2,2,1.0,2,1.0,2,4,20101,2010-06-18,1,0,Credit card,8,F,Italy,0,1,1
0,3,303.0,2,0.6666666666666666,3,1.0,3,4,20123,2012-08-08,1,0,Credit card,12,F,Italy,0,2,0
0,1,209.0,1,1.0,1,1.0,1,1,1201,2013-08-30,0,1,Cash,0,F,Italy,0,0,0
0,1,148.0,1,1.0,1,1.0,1,2,1201,2014-03-03,0,0,Paypal,7,F,Italy,0,0,0
0,2,49.6,2,1.0,2,1.0,2,2,1201,2013-08-07,1,0,Credit card,11,M,Italy,0,0,1
0,1,138.6,1,1.0,1,1.0,1,2,20133,2013-07-09,1,0,Credit card,7,F,Italy,0,0,0
0,1,202.0,1,1.0,1,1.0,1,2,20133,2013-02-18,0,0,Paypal,7,F,Italy,78,136,1
0,1,283.0,1,1.0,1,1.0,1,3,20102,2010-10-28,0,0,Credit card,10,M,Poland,3,5,0
0,1,126.5,1,1.0,1,1.0,1,2,20133,2013-01-22,1,1,Paypal,0,F,Poland,0,6,1
0,1,181.5,1,1.0,1,1.0,1,3,20102,2011-01-20,1,0,Cash,10,M,Altro Europa,10,29,1
1,4,571.12,3,0.75,4,1.0,4,10,20123,2013-01-03,1,1,Credit card,0,F,Germany,1,1,0
0,2,188.4,2,1.0,2,1.0,2,4,1201,2014-07-04,1,0,Paypal,11,M,Belgium,0,2,0
0,2,57.0,1,0.5,1,0.5,2,2,20133,2013-07-18,1,0,Credit card,11,F,Italy,0,3,0
0,7,523.8666666666667,3,0.42857142857142855,7,1.0,7,16,20101,2010-05-31,1,1,Cash,0,F,Italy,0,1,0
1,4,475.7027777777778,2,0.5,2,0.5,4,12,1201,2013-08-22,0,0,Credit card,13,F,Germany,0,0,0
1,3,343.37249815225425,3,1.0,3,1.0,3,4,20133,2013-02-13,1,0,Cash,9,F,Italy,2,5,0
0,1,173.0,1,1.0,1,1.0,1,2,20123,2012-01-16,1,0,Credit card,7,F,Italy,0,0,0
0,2,298.0,1,0.5,1,0.5,2,4,20123,2012-07-19,1,0,Credit card,11,F,Italy,0,0,0
1,3,96.31047619047621,2,0.6666666666666666,2,0.6666666666666666,3,6,20102,2011-06-08,0,1,Paypal,0,F,Poland,16,19,0
0,1,99.0,1,1.0,1,1.0,1,0,20102,2011-01-31,1,1,Paypal,0,F,Italy,0,0,0
1,1,67.4076923076923,1,1.0,1,1.0,1,3,1201,2013-08-14,1,0,Credit card,10,F,Italy,0,0,0
0,4,497.0,3,0.75,3,0.75,4,8,20102,2011-06-22,1,1,Cash,0,F,Netherlands,0,2,0
0,1,134.8,1,1.0,1,1.0,1,2,20101,2010-07-30,1,0,Cash,7,F,Italy,5,21,0
0,3,130.5,3,1.0,3,1.0,3,6,20102,2011-01-17,1,0,Paypal,9,F,Italy,0,5,0
0,1,84.4,1,1.0,1,1.0,1,2,20123,2012-09-17,1,1,Credit card,0,M,Poland,0,3,1
0,1,98.0,1,1.0,1,1.0,1,2,20102,2011-04-04,0,0,Cash,7,M,Italy,5,36,0
1,2,190.03333333333333,1,0.5,1,0.5,2,6,20102,2011-05-24,0,0,Paypal,7,F,Italy,0,3,0
0,1,158.0,1,1.0,1,1.0,1,0,20133,2013-01-10,1,0,Paypal,10,F,Altro Europa,0,5,0
0,2,38.5,2,1.0,2,1.0,2,4,20102,2011-07-20,1,0,Credit card,8,F,Italy,0,0,0
0,1,108.0,1,1.0,1,1.0,1,2,20123,2012-03-21,0,0,Paypal,7,F,Germany,6,11,0
0,1,44.0,1,1.0,1,1.0,1,2,20102,2011-03-18,0,0,Cash,7,F,Italy,0,2,0
0,3,489.0,2,0.6666666666666666,3,1.0,3,8,20123,2012-03-05,0,0,Cash,9,F,Italy,2,34,0
0,1,208.0,1,1.0,1,1.0,1,3,20102,2011-04-13,0,0,Cash,7,F,Italy,0,0,0
1,3,245.53125,3,1.0,3,1.0,3,6,1201,2014-02-24,1,0,Credit card,9,F,Italy,0,1,0
0,1,107.0,1,1.0,1,1.0,1,3,20102,2011-05-06,0,0,Cash,7,F,Italy,0,0,0
0,2,78.0,2,1.0,2,1.0,2,2,20102,2011-01-31,1,1,Cash,0,F,Italy,0,15,0
0,2,377.4,2,1.0,2,1.0,2,4,20101,2010-07-13,1,0,Cash,11,F,Italy,3,17,1
0,1,132.0,1,1.0,1,1.0,1,2,20123,2012-11-07,0,0,Credit card,7,F,Altro Europa,0,1,0
0,1,149.0,1,1.0,1,1.0,1,0,20123,2012-07-25,1,0,Paypal,7,F,Italy,0,1,0
0,1,85.4,1,1.0,1,1.0,1,2,20123,2012-01-10,1,0,Cash,7,F,Italy,0,1,0
1,3,368.7188181550251,2,0.6666666666666666,3,1.0,3,6,20102,2011-06-01,0,0,Cash,12,F,Italy,0,0,0
0,3,337.0,2,0.6666666666666666,3,1.0,3,3,20092,2009-11-23,0,0,Cash,12,F,Germany,0,0,1
0,4,146.4,3,0.75,3,0.75,4,11,20101,2010-08-02,1,0,Credit card,13,F,Italy,0,2,1
0,5,260.8,3,0.6,5,1.0,5,9,20102,2011-07-05,1,0,Credit card,11,F,Italy,0,0,0
1,3,404.1841463414634,2,0.6666666666666666,2,0.6666666666666666,3,6,20102,2010-11-23,1,0,Paypal,9,F,Germany,12,16,0
0,1,37.5,1,1.0,1,1.0,1,0,20123,2012-01-02,1,0,Credit card,7,M,Germany,0,0,0
0,2,144.2,2,1.0,2,1.0,2,2,20123,2012-01-17,1,0,Cash,8,F,Italy,17,70,0
0,1,180.0,1,1.0,1,1.0,1,0,20123,2012-01-10,1,0,Cash,7,F,Poland,0,8,0
0,1,231.0,1,1.0,1,1.0,1,3,1201,2013-09-23,0,1,Credit card,0,F,Russian Federation,0,0,1
0,1,79.0,1,1.0,1,1.0,1,3,20102,2011-04-21,0,0,Cash,10,F,Italy,0,0,0
0,1,164.9,1,1.0,1,1.0,1,2,20133,2013-04-22,1,1,Credit card,0,F,Poland,0,9,1
0,3,527.0,2,0.6666666666666666,2,0.6666666666666666,3,6,20133,2013-04-02,0,0,Cash,9,F,Italy,0,14,1
0,1,213.0,1,1.0,1,1.0,1,3,20102,2011-05-20,0,0,Cash,7,F,Altro Europa,0,0,0
0,2,219.0,2,1.0,2,1.0,2,5,20123,2012-03-19,0,0,Cash,8,F,Germany,6,10,0
1,1,336.07666666666665,1,1.0,1,1.0,1,0,20101,2010-03-08,0,1,Cash,0,M,Altro Europa,0,2,0
0,1,82.4,1,1.0,1,1.0,1,3,20113,2011-11-22,1,0,Cash,7,F,Italy,0,0,0
0,1,86.0,1,1.0,1,1.0,1,3,20091,2009-04-06,0,0,Credit card,10,F,Belgium,0,0,0
1,2,245.7133333333333,2,1.0,2,1.0,2,2,1201,2014-03-17,0,0,Credit card,21,F,United States,1,1,0
0,1,90.0,1,1.0,1,1.0,1,2,20102,2011-06-09,1,0,Paypal,7,F,Netherlands,0,1,0
1,2,202.05517241379312,2,1.0,2,1.0,2,6,20123,2012-07-23,1,1,Paypal,0,M,Germany,1,2,0
0,1,29.4,1,1.0,1,1.0,1,0,20092,2009-09-14,1,0,Cash,7,F,Italy,0,1,0
1,1,166.12962962962962,1,1.0,1,1.0,1,3,20123,2012-07-04,1,0,Credit card,7,F,Belgium,0,0,0
0,1,138.0,1,1.0,1,1.0,1,3,20102,2010-12-06,0,0,Credit card,7,F,Italy,0,1,0
0,1,181.0,1,1.0,1,1.0,1,2,20102,2011-02-07,1,1,Cash,0,F,Italy,1,5,0
1,2,190.5,1,0.5,1,0.5,2,4,20123,2012-12-20,0,1,Credit card,0,M,Germany,0,0,0
0,1,168.0,1,1.0,1,1.0,1,0,20113,2011-11-08,0,0,Cash,7,F,Italy,3,31,0
0,1,128.0,1,1.0,1,1.0,1,0,20101,2010-04-21,0,0,Paypal,10,F,Italy,0,0,1
0,1,120.0,1,1.0,1,1.0,1,2,20101,2010-05-18,0,0,Credit card,7,M,Belgium,0,0,0
1,2,229.5717391304348,1,0.5,1,0.5,2,4,20133,2013-02-08,0,0,Credit card,7,F,Altro Europa,1,19,1
0,1,143.0,1,1.0,1,1.0,1,2,20102,2011-05-05,0,1,Credit card,0,F,Germany,8,12,0
0,1,268.0,1,1.0,1,1.0,1,2,1201,2013-10-07,0,0,Cash,7,F,Italy,0,0,1
0,1,112.0,1,1.0,1,1.0,1,2,20133,2013-02-18,0,0,Paypal,10,F,Belgium,0,2,1
0,2,93.5,2,1.0,2,1.0,2,5,20101,2010-08-05,1,0,Credit card,8,F,Italy,0,0,0
0,3,224.0,2,0.6666666666666666,3,1.0,3,4,20102,2010-12-16,1,0,Credit card,22,F,United States,0,1,0
0,1,148.0,1,1.0,1,1.0,1,2,20133,2013-07-23,0,0,Credit card,7,F,Italy,0,0,1
0,1,87.0,1,1.0,1,1.0,1,3,20102,2011-08-09,1,1,Paypal,0,F,Italy,0,0,0
1,4,707.9545454545455,3,0.75,3,0.75,4,6,1201,2013-08-05,0,1,Cash,0,F,Italy,0,0,0
0,1,83.0,1,1.0,1,1.0,1,2,20102,2011-03-18,0,0,Credit card,10,F,United Kingdom,0,0,0
0,1,27.0,1,1.0,1,1.0,1,2,20092,2010-01-16,1,0,Cash,7,F,Italy,0,1,1
0,2,205.1,2,1.0,2,1.0,2,4,1201,2013-12-17,1,0,Credit card,21,F,Russian Federation,0,0,1
0,1,159.6,1,1.0,1,1.0,1,3,1201,2014-07-15,1,0,Credit card,7,F,Italy,0,0,0
0,4,640.0,3,0.75,4,1.0,4,3,20102,2010-09-30,0,0,Credit card,10,F,Italy,0,0,0
0,3,327.6,3,1.0,3,1.0,3,3,1201,2014-06-16,1,0,Credit card,12,F,Germany,0,1,0
0,1,110.4,1,1.0,1,1.0,1,2,1201,2014-04-17,1,0,Paypal,7,F,Italy,0,2,0
0,1,187.0,1,1.0,1,1.0,1,2,20102,2010-09-30,0,0,Credit card,7,F,Netherlands,0,0,0
0,2,141.0,2,1.0,2,1.0,2,3,1201,2013-08-12,1,1,Cash,0,F,Italy,0,0,1
0,1,134.0,1,1.0,1,1.0,1,3,20133,2013-05-03,0,0,Cash,7,F,Italy,0,0,1
0,1,248.0,1,1.0,1,1.0,1,3,20101,2010-03-16,0,0,Credit card,10,F,Italy,0,0,0
0,1,56.5,1,1.0,1,1.0,1,2,20113,2011-09-26,1,0,Credit card,7,F,Italy,0,5,1
1,7,275.47737556561094,1,0.14285714285714285,3,0.42857142857142855,7,14,20123,2012-05-28,0,1,Paypal,0,F,Italy,14,20,0
0,1,211.0,1,1.0,1,1.0,1,3,1201,2013-08-09,0,1,Paypal,0,F,Germany,0,0,0
0,1,124.6,1,1.0,1,1.0,1,3,20123,2012-01-09,1,0,Paypal,7,F,Italy,0,0,0
0,2,216.0,2,1.0,2,1.0,2,5,20133,2013-02-07,0,0,Cash,8,F,Italy,0,9,0
0,3,102.8,2,0.6666666666666666,3,1.0,3,6,20101,2010-07-30,1,0,Credit card,9,F,Italy,1,3,0
0,3,213.0,1,0.3333333333333333,3,1.0,3,0,20102,2010-11-23,0,1,Credit card,0,F,Germany,0,0,0
0,1,104.5,1,1.0,1,1.0,1,2,20102,2011-08-09,1,0,Credit card,7,F,Austria,0,0,0
0,1,188.0,1,1.0,1,1.0,1,3,20123,2012-05-16,0,0,Credit card,10,F,France,4,13,0
1,1,233.38658536585356,1,1.0,1,1.0,1,2,20133,2013-02-01,0,1,Paypal,0,F,Germany,0,0,0
1,1,710.44,1,1.0,1,1.0,1,2,20133,2013-01-14,1,1,Credit card,0,F,Netherlands,1,2,1
0,3,219.0,2,0.6666666666666666,3,1.0,3,4,20123,2012-04-03,0,0,Cash,9,M,Italy,1,3,0
0,1,143.0,1,1.0,1,1.0,1,3,20092,2010-02-16,1,1,Credit card,0,F,Italy,0,0,0
0,2,132.5,2,1.0,2,1.0,2,2,20102,2011-01-11,1,0,Cash,11,F,Germany,1,6,1
0,1,69.0,1,1.0,1,1.0,1,3,20123,2012-02-10,1,0,Cash,7,F,Altro Europa,2,5,0
0,2,152.5,2,1.0,2,1.0,2,4,20123,2012-09-07,1,0,Paypal,8,F,Germany,5,17,1
0,1,59.2,1,1.0,1,1.0,1,2,20102,2011-07-05,1,0,Credit card,7,F,Italy,0,3,0
0,1,149.0,1,1.0,1,1.0,1,3,20123,2012-07-20,1,0,Credit card,7,F,Italy,0,0,0
0,2,456.0,2,1.0,2,1.0,2,5,20133,2013-04-29,0,0,Credit card,8,F,Italy,0,12,1
0,2,370.3,1,0.5,2,1.0,2,6,20101,2010-07-14,1,0,Paypal,8,F,Germany,1,2,0
0,1,97.5,1,1.0,1,1.0,1,2,20102,2011-01-21,1,0,Cash,7,F,Germany,0,4,1
0,2,495.0,2,1.0,2,1.0,2,2,20123,2012-03-19,0,0,Cash,8,M,Poland,0,2,1
0,1,396.0,1,1.0,1,1.0,1,3,1201,2013-09-26,0,0,Credit card,15,M,Belgium,0,0,1
0,1,119.0,1,1.0,1,1.0,1,2,20101,2010-04-22,0,1,Credit card,0,F,Italy,0,0,1
0,1,16.0,1,1.0,1,1.0,1,0,20102,2011-01-20,1,0,Cash,7,F,Italy,0,0,0
0,1,182.0,1,1.0,1,1.0,1,3,20123,2012-11-07,0,0,Paypal,10,F,Altro Europa,0,0,0
0,1,212.0,1,1.0,1,1.0,1,2,20123,2012-02-17,0,0,Credit card,10,F,France,0,0,0
0,2,206.5,2,1.0,2,1.0,2,4,20101,2010-07-12,1,0,Credit card,8,F,Denmark,0,0,0
0,1,86.0,1,1.0,1,1.0,1,3,20101,2010-07-23,0,0,Paypal,7,F,Germany,10,10,1
